# {"dimensions": 53}
soccer #rooney #rooney 8 f 1 c k
elections #gop #bachmann 9 8 h A k
elections #perry #perry h w 5 A 2
page3 #paris #kim h 3 v z 0
elections #perry #gop h h z k s
elections #gop #romney t v 7 v m
arab #libya #libya f z u 6 z
page3 #khloe #britney d p g 6 y
page3 #britney #paris o m i w 7
arab #syria #libya 4 1 9 p 3
arab #eqypt #libya z f f 9 l
elections #gop #gop k c 5 u g
elections #gop #perry 8 x 1 z h
arab #arab #arab 9 r y 4 e
soccer #manutd #manutd b 0 y 3 A
soccer #manutd #manutd i 6 x 1 b
elections #romney #gop u z k 1 4
arab #eqypt #libya p q 2 d i
arab #libya #arab p p z e d
soccer #manutd #manutd 0 g p 3 p
elections #bachmann #gop f g 8 2 q
soccer #manutd #manutd 8 A o w 0
page3 #britney #paris q 6 r o 4
arab #arab #syria 6 g a A k
elections #romney #bachmann w 8 7 d 4
arab #libya #libya j d m 0 e
arab #arab #eqypt n y 0 e A
elections #gop #romney n k t 2 y
elections #perry #bachmann 1 d l 5 j
arab #libya #eqypt b i j 4 d
elections #perry #gop d 1 d c e
elections #romney #romney o 4 y p i
arab #arab #libya h o g m a
arab #syria #libya v z e m 5
elections #gop #gop l A c m u
page3 #kim #khloe e c 2 j h
elections #bachmann #romney d k v b 7
elections #gop #bachmann 8 p c w 3
elections #gop #gop v 7 6 d i
page3 #khloe #kim 5 y y t y
arab #syria #libya i s 1 y 7
soccer #manutd #manutd h q 3 e 0
arab #arab #arab a i g w v
arab #libya #eqypt a j A m c
page3 #kim #kim c p 2 r h
elections #gop #romney m A v 4 4
soccer #manutd #fergie w f i i t
page3 #britney #paris j u i 4 p
soccer #manutd #manutd n p z h 0
arab #libya #libya w x l 7 w
soccer #rooney #fergie f x m 0 f
elections #romney #gop s f p a n
elections #gop #bachmann d r 3 k h
arab #libya #arab 4 5 4 s w
page3 #khloe #britney s e 8 w z
arab #syria #arab v f u 0 1
page3 #kim #kim o l x 0 o
arab #syria #libya 9 A g u x
page3 #britney #kim o d f w x
page3 #paris #britney t j l s 2
arab #libya #arab d 7 s r 2
page3 #paris #kim m a b t d
page3 #paris #kim f n s 7 x
elections #romney #romney y k 0 f n
page3 #kim #paris A 6 2 3 u
page3 #kim #khloe n b j w o
elections #bachmann #perry 5 i 2 s 9
elections #romney #gop s 3 9 8 a
arab #libya #arab j h 5 h f
elections #gop #gop z q 9 9 6
elections #bachmann #gop d 4 k A 7
elections #gop #romney 2 q 7 c i
page3 #britney #khloe e x i 8 r
page3 #britney #khloe q g k j 4
arab #arab #libya n a n v 5
page3 #kim #britney 9 2 i 3 g
elections #romney #gop 4 4 y a n
arab #libya #arab d 0 d 1 A
arab #libya #eqypt A r n h p
page3 #kim #kim g A r x s
arab #libya #syria 2 m d A 1
arab #eqypt #eqypt k q n u p
elections #bachmann #bachmann o 4 v 2 o
elections #gop #gop n e f f s
elections #romney #gop 4 A t y g
arab #libya #syria 9 5 h c 9
arab #libya #arab 4 6 f t s
elections #perry #romney q 6 b 6 m
arab #arab #arab z v z 7 c
arab #libya #arab y f v 2 e
soccer #manutd #rooney c e v 2 4
elections #bachmann #gop u 7 u s m
elections #bachmann #gop 1 w 6 o 9
soccer #rooney #manutd A 3 c e A
elections #gop #romney 7 d 6 k b
soccer #manutd #manutd 0 x l z r
elections #gop #bachmann 7 3 k r a
arab #arab #libya o h t w q
arab #arab #arab 1 y x j t
elections #bachmann #romney y 8 t t r
arab #libya #libya r s 0 4 k
soccer #manutd #manutd 4 e d a f
arab #libya #libya w z j e s
arab #syria #eqypt j A 3 v t
arab #arab #libya y t c h q
elections #bachmann #bachmann a 3 6 9 6
elections #romney #perry i f 5 c i
elections #gop #bachmann a t 1 d 7
soccer #rooney #manutd a 8 4 u c
page3 #kim #britney n m q a s
arab #libya #arab 1 1 b 2 1
arab #libya #syria b 1 v A w
elections #perry #perry x 2 t m i
elections #perry #gop 3 A u 4 g
page3 #kim #kim 8 3 a 1 c
elections #perry #romney f t d 2 c
elections #gop #gop u 9 l u q
arab #arab #libya 6 r p l p
soccer #manutd #manutd g c m t y
elections #gop #gop 1 t e q p
soccer #manutd #chica 5 0 d 8 4
arab #arab #libya n n w 1 0
arab #arab #libya d f w 5 x
arab #syria #eqypt 6 x 3 2 9
soccer #manutd #manutd p d 0 6 9
soccer #manutd #manutd b u h p r
arab #libya #syria d 5 8 0 c
elections #gop #romney s g x z 5
elections #gop #perry 1 8 u a o
elections #perry #romney c m 3 g 4
soccer #fergie #manutd g 2 o f f
elections #gop #gop m t d 2 z
soccer #chica #fergie 1 q 5 v A
page3 #paris #kim 5 x 5 b A
arab #syria #libya k 4 p 9 o
page3 #kim #kim m c A y l
arab #arab #syria 2 1 i r w
elections #gop #bachmann c A m k v
arab #arab #arab a 7 c o 8
arab #libya #arab r 7 f b 1
arab #libya #arab g p z 8 9
arab #eqypt #libya d k s l 4
page3 #kim #britney i j 9 j z
page3 #kim #britney A 0 3 p x
arab #arab #libya 7 u 5 b d
page3 #paris #kim 9 z i u y
elections #gop #bachmann 6 c 6 j w
soccer #manutd #fergie i w f o l
page3 #kim #kim n i 1 2 c
page3 #kim #kim o j e 9 5
elections #romney #perry k 2 A f u
page3 #paris #britney h p e 8 o
soccer #rooney #fergie 7 9 a g t
arab #arab #libya y 2 1 p 1
arab #libya #syria a 7 m 9 y
elections #perry #romney 5 b k e 4
soccer #fergie #manutd c 0 3 9 s
elections #perry #bachmann i 9 w 9 A
arab #libya #libya 6 9 5 0 0
soccer #fergie #fergie n n 2 s e
arab #libya #libya s i 9 g s
arab #libya #arab m e y 2 s
page3 #paris #kim i A e l 4
elections #perry #romney 1 3 h i j
page3 #khloe #britney q t j q u
arab #arab #libya 2 i z r e
elections #perry #perry h j i 5 r
page3 #kim #khloe 8 v c z s
elections #romney #perry 0 y j 1 g
soccer #chica #chica w a l j w
elections #gop #romney g p u g g
arab #libya #libya b m l u j
elections #gop #gop p 5 y 7 A
page3 #britney #britney 3 d q a u
soccer #manutd #rooney q 4 l y r
arab #eqypt #arab y 6 0 t l
page3 #britney #kim 8 9 g a q
elections #bachmann #gop p x l 0 6
arab #syria #libya h c 7 w w
arab #libya #arab z c o h o
elections #gop #perry 6 0 7 k 6
elections #romney #gop f c 4 z A
arab #libya #libya g m n 4 v
soccer #fergie #manutd e r m b t
page3 #britney #paris b y t u 2
arab #syria #arab 8 r u 6 d
arab #eqypt #libya l g 9 p 7
elections #gop #romney 8 a n b q
arab #arab #arab A 0 g y 0
arab #syria #libya x b 2 d h
elections #gop #gop h j u 0 1
page3 #kim #kim h 5 A 1 e
elections #gop #romney l e m g 4
page3 #britney #kim n g c w j
arab #libya #syria b w y 2 n
page3 #britney #britney b 1 7 w k
elections #gop #perry c d r b w
elections #perry #perry 2 f z d h
arab #arab #eqypt p e e A 3
